gene,a375_lfq_average,a375_log_lfq,fm55_lfq,fm55_log_lfq,citation,citation_source
MOB4,81208.83333333333,4.413246661766976,42079.299999999996,4.288326744616352,PMC9854651,pmcid
MOCOS,251396.66666666666,4.461293386498926,238225.0,4.088788517307288,PMC9854651,pmcid
MOCS2,114381.33333333333,4.308678218660492,81249.83333333333,4.170237261188363,PMC9854651,pmcid
MOCS3,166549.33333333334,4.371664991500298,189720.0,4.194936406015491,PMC9854651,pmcid
MOGS,231026.66666666666,4.17106695637767,232386.66666666666,4.025674449410344,PMC9854651,pmcid
MON1A,10209.666666666666,4.07794113472618,11062.0,4.099283449476348,PMC9854651,pmcid
MON2,56490.0,4.271868700712477,60963.666666666664,4.255079442427576,PMC9854651,pmcid
MORC2,57348.666666666664,4.217972798620088,33461.666666666664,4.288103840059028,PMC9854651,pmcid
MORC3,22219.5,4.72792197883198,33878.0,4.549546812191014,PMC9854651,pmcid
MORF4L1,49812.166666666664,5.0232263874604275,44364.333333333336,4.923232789709726,PMC9854651,pmcid
MORF4L2,18595.333333333332,3.8375547706916437,18344.666666666668,4.3177259993752495,PMC9854651,pmcid
MOSPD2,57564.5,4.497100197339409,69278.66666666667,4.787844061747533,PMC9854651,pmcid
MOV10,59304.5,4.645500867572436,55441.166666666664,4.499194327899214,PMC9854651,pmcid
MP68,26412.350000000002,5.187177473787258,6427.0999999999985,5.1692138416708096,PMC9854651,pmcid
MPDU1,220480.0,4.960924813094008,140216.66666666666,5.068476531413886,PMC9854651,pmcid
MPDZ,33793.5,4.88114394946394,42041.333333333336,4.795248383598596,PMC9854651,pmcid
MPG,117008.33333333333,5.212919692432794,115154.16666666667,5.199503776678059,PMC9854651,pmcid
MPI,269470.0,4.769158277112494,235201.66666666666,4.676653987970064,PMC9854651,pmcid
MPP1,9476.883333333333,4.332772300661537,,,PMC9854651,pmcid
MPP5,46893.333333333336,4.942268551569704,32667.666666666668,4.841971265222558,PMC9854651,pmcid
MPP6,18741.666666666668,4.867496950528708,46536.333333333336,4.9505368502651415,PMC9854651,pmcid
MPRIP,233235.0,4.479798374009022,270030.0,4.340001001033051,PMC9854651,pmcid
MPST,111153.16666666667,4.470158034790029,87476.16666666667,4.7241720635460345,PMC9854651,pmcid
MRC2,18789.433333333334,5.467368820114266,26309.5,5.328247052032806,PMC9854651,pmcid
MRE11A,64907.666666666664,4.8122959971760295,47134.666666666664,4.673340440125638,PMC9854651,pmcid
MRGBP,62514.833333333336,3.3534353378561645,52734.5,4.488403106496763,PMC9854651,pmcid
MRI1,336413.3333333333,4.813334084359419,239116.66666666666,4.674734108623338,PMC9854651,pmcid
MRPL10,6611.666666666667,4.710225995693374,,,PMC9854651,pmcid
MRPL11,50311.666666666664,5.348568118903332,32292.0,4.691352657228456,PMC9854651,pmcid
MRPL14,26365.0,5.0134081783815025,9787.133333333333,5.074081637482378,PMC9854651,pmcid
MRPL19,24989.333333333332,4.846662813938513,10233.466666666667,4.954347049231609,PMC9854651,pmcid
MRPL23,4186.183333333333,5.197546108891958,7040.866666666668,5.0388373211124495,PMC9854651,pmcid
MRPL37,14665.333333333334,4.973388044321404,19468.5,5.2259550728960145,PMC9854651,pmcid
MRPL4,50679.88333333333,5.069809262831149,13554.566666666666,4.839292599866796,PMC9854651,pmcid
MRPL40,421.23333333333335,4.656728892921756,,,PMC9854651,pmcid
MRPL41,36299.166666666664,4.346088796122252,7527.166666666667,4.906533464378448,PMC9854651,pmcid
MRPL44,45320.833333333336,4.398908851542664,19193.0,3.799168176170151,PMC9854651,pmcid
MRPL45,26878.600000000002,5.783777367911419,16947.833333333332,4.506261434483984,PMC9854651,pmcid
MRPL46,61237.0,4.058158304185298,50660.166666666664,4.47126481135595,PMC9854651,pmcid
MRPL47,21133.833333333332,4.692132785740337,21586.166666666668,4.1068139478170895,PMC9854651,pmcid
MRPL48,16022.333333333334,3.9982251807206097,18627.833333333332,6.011973399157453,PMC9854651,pmcid
MRPL49,51303.666666666664,5.368417060738562,28363.333333333332,3.9592235032846608,PMC9854651,pmcid
MRPL51,14347.583333333334,4.297381112629689,10136.800000000001,4.7066381401591695,PMC9854651,pmcid
MRPL53,21515.0,4.7591221792245575,13002.25,3.7400651616839666,PMC9854651,pmcid
MRPL9,25774.0,4.937184269876434,18581.166666666668,5.269761930598194,PMC9854651,pmcid
MRPS14,39868.0,4.703390265603026,33279.0,4.2342877588095265,PMC9854651,pmcid
MRPS16,,,382.0333333333333,4.789706423161043,PMC9854651,pmcid
MRPS18B,57663.5,4.983481197410197,44709.333333333336,4.9511820388043155,PMC9854651,pmcid
MRPS18C,4036.866666666667,4.3954827808287,,,PMC9854651,pmcid
MRPS2,51843.988333333335,4.770315559869728,18121.633333333335,4.6643677131650065,PMC9854651,pmcid
MRPS22,54223.5,4.679161302150725,25274.983333333334,4.83717477779809,PMC9854651,pmcid
MRPS23,31349.166666666668,4.851185960272887,29182.333333333332,4.466674887209985,PMC9854651,pmcid
MRPS25,40516.5,4.38015695150816,19215.5,4.229451454151763,PMC9854651,pmcid
MRPS26,39822.333333333336,3.800745709622469,17391.0,4.343684248831774,PMC9854651,pmcid
MRPS27,78693.33333333333,4.804279174950641,49924.666666666664,4.770098089797904,PMC9854651,pmcid
MRPS28,18501.666666666668,4.8884097830935795,15930.5,4.400238571249797,PMC9854651,pmcid
MRPS30,29638.833333333332,5.671304006385255,14941.5,3.882993868732723,PMC9854651,pmcid
MRPS31,100066.66666666667,5.448304295575824,116310.83333333333,5.04476305629223,PMC9854651,pmcid
MRPS33,30007.666666666668,4.909603271350469,18211.5,4.82112906552624,PMC9854651,pmcid
MRPS34,26900.333333333332,5.400359514965411,25234.166666666668,5.5388438272141975,PMC9854651,pmcid
MRPS35,36008.333333333336,5.058355154773463,24264.666666666668,5.382218225086581,PMC9854651,pmcid
MRPS36,58607.333333333336,5.221542898628912,48442.166666666664,4.624068506605142,PMC9854651,pmcid
MRPS5,27005.0,5.363662112003698,11972.35,5.376987335620003,PMC9854651,pmcid
MRPS6,27902.166666666668,4.009011563126041,23515.833333333332,4.909822478789523,PMC9854651,pmcid
MRPS7,61067.166666666664,4.751971574736327,33985.5,5.278113115979834,PMC9854651,pmcid
MRPS9,70947.66666666667,4.758523325183396,43181.666666666664,5.366211206509996,PMC9854651,pmcid
MRRF,103978.16666666667,4.346734281891791,84579.0,4.043833654133147,PMC9854651,pmcid
MRTO4,122485.83333333333,4.697335432535687,135568.33333333334,4.78507107980811,PMC9854651,pmcid
MSH2,290876.6666666667,5.46370888472474,215565.0,5.33357824844053,PMC9854651,pmcid
MSH3,67175.33333333333,4.827209830140087,67620.16666666667,4.8300762368575,PMC9854651,pmcid
MSH6,263253.3333333333,5.420373878961447,211548.33333333334,5.325409608126364,PMC9854651,pmcid
MSI2,16400.116666666665,4.269403967773227,25315.166666666668,4.524547568608145,PMC9854651,pmcid
MSMO1,57435.833333333336,4.760154736772189,14246.933333333334,4.529917763683403,PMC9854651,pmcid
MSN,3732700.0,4.773087648693436,3325000.0,4.647033959723325,PMC9854651,pmcid
MSTO1,66729.33333333333,4.421807043638893,50697.0,4.263509824778665,PMC9854651,pmcid
MT-ATP6,49734.0,4.6711111049252425,6215.166666666667,5.061279656825676,PMC9854651,pmcid
MT1X,4392.166666666667,5.3433692002275315,7664.166666666667,4.8405995206824795,PMC9854651,pmcid
MT2A;MT1G;MT1M;MT1E,682513.3333333334,4.528833174076435,329393.6666666667,4.743832360701233,PMC9854651,pmcid
MTA1,28822.833333333332,5.06821679330003,25495.833333333332,3.8080150572015663,PMC9854651,pmcid
MTA2,306695.0,5.430510422362542,221956.66666666666,5.1467996385319665,PMC9854651,pmcid
MTA3,56838.0,3.976665534207018,21999.0,4.623676481146089,PMC9854651,pmcid
MTAP,447995.0,5.651273166934467,456720.0,5.659650029998627,PMC9854651,pmcid
MTDH,193613.33333333334,4.272808209388008,229206.66666666666,5.371440394876771,PMC9854651,pmcid
MTERF3,13998.5,5.367793722614875,8198.166666666666,4.514118115498384,PMC9854651,pmcid
MTG1,37353.5,5.045921839920921,39528.833333333336,4.667792161592891,PMC9854651,pmcid
MTHFD1,709918.3333333334,4.273913682499812,621615.0,5.431412016420789,PMC9854651,pmcid
MTHFD1L,220395.0,4.795983077671772,232266.66666666666,4.941889743364339,PMC9854651,pmcid
MTHFD2,126060.5,5.526873200200604,42556.666666666664,4.420112594596371,PMC9854651,pmcid
MTHFS,79088.0,3.820310950090507,58882.666666666664,4.722094832620709,PMC9854651,pmcid
MTIF2,18809.166666666668,4.701668704369027,19125.0,5.378609847922981,PMC9854651,pmcid
MTM1,23887.0,4.421027775667483,28297.5,4.509094943811379,PMC9854651,pmcid
MTMR1,58996.833333333336,4.397754670151396,44810.833333333336,3.990655504895587,PMC9854651,pmcid
MTMR12,11788.666666666666,3.6218182442873075,15226.183333333334,4.0100227792806855,PMC9854651,pmcid
MTMR14,79571.33333333333,4.166291938655275,47141.0,3.847626120134304,PMC9854651,pmcid
MTMR2,21898.350000000002,4.704835606453158,17738.816666666666,4.28933249148828,PMC9854651,pmcid
MTMR6,119826.5,2.6245227307706505,128720.0,4.132085637941314,PMC9854651,pmcid
MTMR9,51364.666666666664,4.559896654892242,48872.666666666664,3.8766315322973655,PMC9854651,pmcid
MTOR,68596.83333333333,4.836304067636746,58143.666666666664,4.764502415856987,PMC9854651,pmcid
MTPN,250493.33333333334,4.6562978868211236,222466.66666666666,4.283142863303242,PMC9854651,pmcid
MTR,107532.66666666667,4.429406644288452,80439.16666666667,4.2291141844551285,PMC9854651,pmcid
MTRR,19876.166666666668,4.787013906465163,26347.666666666668,4.7046666142404465,PMC9854651,pmcid
MTX1,64481.333333333336,4.32497827814656,42048.166666666664,4.334175525922707,PMC9854651,pmcid
MUT,48770.666666666664,4.204725762684557,68348.66666666667,4.2701623435651035,PMC9854651,pmcid
MVB12A,244518.33333333334,4.710148405193574,259328.33333333334,4.452757268937121,PMC9854651,pmcid
MVD,45462.06666666667,4.156778755886445,63724.666666666664,4.005900877908859,PMC9854651,pmcid
MVK,119018.83333333333,4.3327413504185746,125824.33333333333,4.114018512155444,PMC9854651,pmcid
MVP,287491.6666666667,4.411181824182253,244610.0,4.269072978817403,PMC9854651,pmcid
MYADM,97779.0,4.600624449588904,80301.33333333333,4.522170267708623,PMC9854651,pmcid
MYBBP1A,105688.16666666667,4.760900999213394,81318.33333333333,2.5821012578100273,PMC9854651,pmcid
MYCBP2,44286.666666666664,3.6060444053708802,39402.0,4.650398194094979,PMC9854651,pmcid
MYD88,45242.833333333336,4.714698404215386,35170.666666666664,4.258197338798049,PMC9854651,pmcid
MYDGF,228683.33333333334,4.734187546841449,207555.0,4.402690877883464,PMC9854651,pmcid
MYH10,472056.6666666667,4.496226000768699,554746.6666666666,4.465120013852074,PMC9854651,pmcid
MYH11,103045.16666666667,4.607631921971106,85346.16666666667,4.283651689576624,PMC9854651,pmcid
MYH14,306058.3333333333,4.600126703308229,443836.6666666667,4.240324555090434,PMC9854651,pmcid
MYH9,1347800.0,4.895937941772241,1140016.6666666667,4.698315173887045,PMC9854651,pmcid
MYL12A;MYL12B;MYL9,629676.6666666666,4.471861104608656,581765.0,4.174394199154222,PMC9854651,pmcid
MYL1;MYL3,110716.0,4.267210852269704,72556.66666666667,4.202229406926881,PMC9854651,pmcid
MYL6,674923.3333333334,5.000289433187589,598176.6666666666,5.065620167331822,PMC9854651,pmcid
MYL6B,54798.0,4.477232226908084,51483.5,4.26034571816691,PMC9854651,pmcid
MYO18A,113070.0,4.429757661561158,88564.83333333333,4.401988967161875,PMC9854651,pmcid
MYO1B,371108.3333333333,4.556403020263605,314641.6666666667,4.384974329617031,PMC9854651,pmcid
MYO1C,240511.66666666666,4.767951961187701,215058.33333333334,4.685223559539837,PMC9854651,pmcid
MYO1E,224388.33333333334,4.431444181617212,224348.33333333334,4.078179404530233,PMC9854651,pmcid
MYO5A,297911.6666666667,5.474087511169871,218200.0,5.3388547462523235,PMC9854651,pmcid
MYO6,118843.0,4.44563792853676,95899.66666666667,4.371360373499092,PMC9854651,pmcid
MYO9B,257245.0,4.785807770502212,217685.0,4.531293663713734,PMC9854651,pmcid
MYOF,217495.0,4.850938116911822,107912.33333333333,4.635299400623681,PMC9854651,pmcid
MZT2B;MZT2A,106875.0,5.016942155725283,119661.16666666667,4.927262546062131,PMC9854651,pmcid
N4BP2,12171.550000000001,5.0880858612642665,10042.983333333334,5.1321582569007145,PMC9854651,pmcid
NAA10,371620.0,4.214846937529974,354731.6666666667,4.403380790983195,PMC9854651,pmcid
NAA11,23084.0,4.759182926603731,22623.666666666668,4.1537213920820415,PMC9854651,pmcid
NAA15,318570.0,6.572023086743846,338980.0,6.521791649639123,PMC9854651,pmcid
NAA20,15275.333333333334,4.82431678600616,38200.5,4.704982260674676,PMC9854651,pmcid
NAA25,137701.0,3.64267881164247,119608.0,3.8844649404372187,PMC9854651,pmcid
NAA30,10886.9,5.834111140015402,3866.4,5.51771524462681,PMC9854651,pmcid
NAA35,26179.166666666668,4.459736670459577,18826.899999999998,4.406469211485042,PMC9854651,pmcid
NAA40,46969.333333333336,5.486706695806059,42149.666666666664,5.3462681939798316,PMC9854651,pmcid
NAA50,160871.66666666666,4.754638787688833,154120.0,4.342402939715273,PMC9854651,pmcid
NAB1,2996.9833333333336,4.696653390019818,11053.666666666666,3.7934527792275645,PMC9854651,pmcid
NAB2,61719.666666666664,5.286935262030746,71523.0,5.360227245295525,PMC9854651,pmcid
NABP2,6653.0,4.146081501633666,18981.333333333332,3.913716743167832,PMC9854651,pmcid
NACA,1836550.0,4.5723313011841205,1941600.0,4.596913996625475,PMC9854651,pmcid
NADK2,217768.33333333334,5.851208391785785,278500.0,5.793521485745607,PMC9854651,pmcid
NADSYN1,13767.666666666666,5.343201737652339,11376.183333333334,5.365986887279944,PMC9854651,pmcid
NAE1,306780.0,5.100579025356709,295420.0,4.62896760366278,PMC9854651,pmcid
NAF1,21346.333333333332,4.8981105931167015,15747.65,4.769987470018194,PMC9854651,pmcid
NAGK,132705.0,4.274369554716497,88551.66666666667,4.2816014438256556,PMC9854651,pmcid
NAMPT,518203.3333333333,4.378161609554913,486841.6666666667,4.451748068592695,PMC9854651,pmcid
NANP,25162.833333333332,4.770828701425746,31731.833333333332,4.651383020429514,PMC9854651,pmcid
NANS,488411.6666666667,4.071464687872473,521568.3333333333,4.182591054682018,PMC9854651,pmcid
NAP1L1,1891050.0,4.900756635357268,1556533.3333333333,4.673398790956136,PMC9854651,pmcid
NAP1L4,1539350.0,4.340411392790293,1396183.3333333333,4.248924645243292,PMC9854651,pmcid
NAPA,342065.0,5.07855287423921,297360.0,5.109646031090973,PMC9854651,pmcid
NAPG,62270.166666666664,4.710664474085574,43126.0,4.689066036327585,PMC9854651,pmcid
NAPRT,12920.333333333334,5.398796171979418,27576.833333333332,5.347264947599111,PMC9854651,pmcid
NARFL,16419.5,5.031540415860694,24502.833333333332,4.905467562745901,PMC9854651,pmcid
NARS,797930.0,5.90196479367257,650458.3333333334,5.813219482015239,PMC9854651,pmcid
NARS2,17347.166666666668,4.298332629757445,31896.666666666668,4.420742160396354,PMC9854651,pmcid
NASP,281101.6666666667,4.809434009152529,318158.3333333333,4.623747064963716,PMC9854651,pmcid
NAT10,32149.0,4.6881586921852865,21223.5,4.83473004684887,PMC9854651,pmcid
NAT6,22811.666666666668,5.38831142692388,26810.666666666668,5.41384996890238,PMC9854651,pmcid
NBN,45288.666666666664,4.655989534906117,22819.516666666666,4.358306441518542,PMC9854651,pmcid
NCAPD2,214045.0,4.6576491744934,138841.66666666666,4.804307572423676,PMC9854651,pmcid
NCAPD3,70537.83333333333,5.075615688834347,24197.166666666668,5.099764638012776,PMC9854651,pmcid
NCAPG,230741.66666666666,5.458625260597355,165861.66666666666,5.388474207630949,PMC9854651,pmcid
NCAPH,136328.33333333334,4.990245591357938,97012.16666666667,4.90472275641818,PMC9854651,pmcid
NCBP1,170276.66666666666,5.024026364421334,155516.66666666666,4.910188468938529,PMC9854651,pmcid
NCBP2,125021.0,4.646272993385868,104532.5,4.595518266671238,PMC9854651,pmcid
NCDN,167670.0,4.65554979480561,126648.33333333333,4.546180600529355,PMC9854651,pmcid
NCEH1,95042.0,5.359234513950327,94243.5,5.31713319999473,PMC9854651,pmcid
NCK1,67964.0,5.673994135378713,51334.166666666664,5.744094701345466,PMC9854651,pmcid
NCKAP1,226258.33333333334,5.013027626011166,223658.33333333334,4.931184019499954,PMC9854651,pmcid
NCKIPSD,102221.0,5.485804208933757,76415.0,5.6472231777364925,PMC9854651,pmcid
NCL,1557216.6666666667,6.129625452035683,1662766.6666666667,6.05691120062459,PMC9854651,pmcid
NCLN,96893.5,5.044210386999713,66097.5,4.860677322542587,PMC9854651,pmcid
NCOA7,24572.666666666668,5.799117600359927,31077.833333333332,5.764747589781278,PMC9854651,pmcid
NCOR1,477468.3333333333,5.8292544427550235,435958.3333333333,5.776829468314908,PMC9854651,pmcid
NDC1,33932.666666666664,4.738764708031552,15362.666666666666,4.711668063854288,PMC9854651,pmcid
NDC80,37617.0,5.053347392169267,17684.833333333332,4.947261309685447,PMC9854651,pmcid
NDE1,59870.833333333336,5.569500706652874,71379.5,5.497816233879123,PMC9854651,pmcid
NDNL2,8984.566666666668,5.381136147845256,4632.6,5.332556275769733,PMC9854651,pmcid
NDOR1,10364.699999999999,5.3510002728128585,12746.666666666666,5.350922847540477,PMC9854651,pmcid
NDRG1,605296.6666666666,5.07497360633426,531331.6666666666,4.981817097628652,PMC9854651,pmcid
NDRG3,210830.0,5.410346942254636,159366.66666666666,5.337828504182722,PMC9854651,pmcid
NDUFA2,49534.833333333336,5.337449277394705,37451.166666666664,5.03307108316773,PMC9854651,pmcid
NDUFA5,18875.833333333332,5.028876127736229,10128.4,5.077953232790045,PMC9854651,pmcid
NDUFAF2,90491.33333333333,4.085345887480943,61882.166666666664,4.001862741966907,PMC9854651,pmcid
NDUFAF4,13663.0,5.570099078991958,7137.733333333334,5.549899959390268,PMC9854651,pmcid
NDUFAF7,36307.833333333336,4.363311065636625,52618.5,4.354562993341444,PMC9854651,pmcid
NDUFB9,21457.833333333332,5.50320487552065,15128.5,5.530174075353911,PMC9854651,pmcid
NDUFS1,40002.5,4.18399069605029,24849.5,4.582069047357255,PMC9854651,pmcid
NDUFS2,45328.333333333336,5.1389370941632775,35732.5,5.077760228478991,PMC9854651,pmcid
NDUFS3,65069.666666666664,4.036904233791199,45163.833333333336,3.587306782130824,PMC9854651,pmcid
NDUFS8,19622.333333333332,4.417955818004334,14137.633333333333,4.2747788158356546,PMC9854651,pmcid
NEBL,18867.5,4.671814395999529,56624.0,4.6247941444317044,PMC9854651,pmcid
NECAP1,26970.0,5.206479561228552,22878.333333333332,5.187859000340963,PMC9854651,pmcid
NECAP2,136788.0,3.4766843277766455,143980.0,4.043506363899634,PMC9854651,pmcid
NEDD1,82217.5,4.790423571875586,74720.0,4.8544457224562185,PMC9854651,pmcid
NEDD4,116265.33333333333,5.065450241071003,90129.83333333333,4.954868567976713,PMC9854651,pmcid
NEDD4L,80436.66666666667,3.8230175234460493,60557.166666666664,4.278326715940108,PMC9854651,pmcid
NEDD8,151446.66666666666,5.180259718974888,215811.66666666666,5.33407491871575,PMC9854651,pmcid
NEK7,94327.33333333333,6.264002756492094,75971.66666666667,6.288159763323878,PMC9854651,pmcid
NEK9,30640.149999999998,5.337994727309274,38424.833333333336,5.444825199509748,PMC9854651,pmcid
NELFA,142711.66666666666,4.1388603426056925,147685.0,4.055996582332021,PMC9854651,pmcid
NELFB,118774.33333333333,5.48682704311018,88326.83333333333,5.470439893804682,PMC9854651,pmcid
NELFCD,105323.66666666667,4.329323286861879,88204.83333333333,4.197215753796765,PMC9854651,pmcid
NELFE,298630.0,5.122887286327142,243016.66666666666,4.947196739634786,PMC9854651,pmcid
NEMF,89740.16666666667,5.714500202249993,101951.33333333333,5.687387740529737,PMC9854651,pmcid
NES,48794.666666666664,4.400759541055914,49343.0,4.501495164553893,PMC9854651,pmcid
NF1,40171.5,4.603918048549205,36698.166666666664,4.564644368708822,PMC9854651,pmcid
NFAT5,43211.666666666664,5.68878602936875,35967.833333333336,5.717311215630159,PMC9854651,pmcid
NFATC2,387160.0,6.276703011889471,376160.0,6.192158425582441,PMC9854651,pmcid
NFATC2IP,110994.0,6.187337376028351,102628.0,6.144942449395508,PMC9854651,pmcid
